	ZAM1_s1_YZA	ZAM1_s2_YZA	ZAM1_s3_YZA	ZAM1_s4_YZA	ZAM1_s5_YZA	ZAM1_s6_YZA	ZAM1_s7_YZA	ZAM1_s8_YZA	ZAM1_s9_YZA	ZAM1_s10_YZA	ZAM1_s11_OZA	ZAM1_s12_OZA	ZAM1_s13_OZA	ZAM1_s14_OZA	ZAM1_s15_OZA	ZAM1_s17_OZA	ZAM1_s18_OZA	ZAM1_s19_OZA	ZAM1_s20_YZS	ZAM1_s21_YZS	ZAM1_s22_YZS	ZAM1_s23_YZS	ZAM1_s24_YZS	ZAM1_s25_YZS	ZAM1_s26_YZS	ZAM1_s27_YZS	ZAM1_s28_YZS	ZAM1_s29_YZS	ZAM1_s30_OZS	ZAM1_s31_OZS	ZAM1_s32_OZS	ZAM1_s33_OZS	ZAM1_s34_OZS	ZAM1_s36_OZS	ZAM1_s37_OZS	ZAM1_s38_OZS	ZAM1_s39_YZA	ZAM1_s40_YZA	ZAM1_s41_YZA	ZAM1_s43_YZA	ZAM1_s44_YZA	ZAM1_s45_YZA	ZAM1_s46_YZA	ZAM1_s47_YZA	ZAM1_s48_YZA	ZAM1_s49_OZA	ZAM1_s50_OZA	ZAM1_s51_OZA	ZAM1_s52_OZA	ZAM1_s53_OZA	ZAM1_s54_OZA	ZAM1_s55_OZA	ZAM1_s56_OZA	ZAM1_s58_YZS	ZAM1_s59_YZS	ZAM1_s60_YZS	ZAM1_s61_YZS	ZAM1_s62_YZS	ZAM1_s63_YZS	ZAM1_s65_YZS	ZAM1_s66_YZS	ZAM1_s67_OZS	ZAM1_s69_OZS	ZAM1_s70_OZS	ZAM1_s71_OZS	ZAM1_s72_OZS	ZAM1_s73_OZS	ZAM1_s74_OZS	ZAM1_s75_OZS
ZAM1_s33_OZS	1.9398784258881214	1.758694235597109	1.7694228709543762	2.0244959836419083	1.9371317300099666	2.0871338070842693	1.845700652719919	1.7729370599060599	1.871731047841686	1.7545461385170216	0.20565255461381154	0.31315632757598094	0.5013010007611588	0.7061121575283363	0.31034571524925314	0.5189693557548792	0.35089300494036973	0.18058610326164456	1.848404741372015	1.7733364370365516	1.9465147019366438	1.8966218534122479	2.153016329400805	1.9933391703240693	1.7843280430085207	1.7310215928184394	1.9059206455227653	1.9306297570837783	0.29053643369708776	0.4403745318241839	0.26510024649934194	0.0	0.284875822309933	0.2984387394612467	0.42095168557701385	0.63807974071128	1.8955509311993455	1.0173254273357932	1.7111480085085273	1.7633533707875317	1.7420186000292301	1.4378767447748335	1.4841429044140688	1.5851712727200757	1.16263058184751	0.2661717164792903	0.5089699343156193	0.502402046359366	0.40469943054176005	0.3806549276163482	0.22193123610298204	0.3276377327772399	0.25038153718249023	1.8110052728769535	1.855616035574077	1.9612467673175873	1.964601918445094	1.4496356083235675	1.7924834231811142	1.6225506583348055	1.760135972739923	0.32499805321035874	0.35798004025577207	0.2654556283316247	0.18862077537793584	0.02753686337614417	0.32854949037465864	0.15715877357797006	0.5544985060517668
ZAM1_s34_OZS	1.8496700393362981	1.6866682165454803	1.699995556695113	1.9496508312657224	1.8339084379064534	2.002935213265749	1.7412868555207186	1.6891760657871369	1.7893001921662532	1.648100672197664	0.32432905408466073	0.3697568353929582	0.6520195007376537	0.9487114739115571	0.3194520379233173	0.7207579659490041	0.06690287006710734	0.24636288695772715	1.7497477623162923	1.6850713022881365	1.8153802823349336	1.7888576679812336	2.0626329664017717	1.8994596233074001	1.7036357040504246	1.631190549600212	1.8154095794599165	1.8254792771714183	0.01496051295308687	0.6233071070564259	0.34860570157912874	0.284875822309933	0.0	0.464012431205471	0.5509758063430651	0.8952157721637078	1.8008651548222727	0.8586616137598754	1.6082305945748654	1.6496173558217038	1.6217907511549454	1.347437249895633	1.383094518709395	1.4934495999576771	0.9918746015417337	0.26091337955844324	0.7260873280457427	0.7045750620638617	0.4616846453964876	0.36576288085913033	0.5051373478641743	0.17535207396932034	0.11904587710400051	1.7333780394468528	1.7914062578521488	1.8400322014198223	1.86129586740573	1.3955277793442427	1.6952542706159033	1.5065835143301	1.6414774853704692	0.20793350869020738	0.3926811253139675	0.11433296884128887	0.2682664875951941	0.2629287070017887	0.5309954725255135	0.14383173714757794	0.8149747134777017
ZAM1_s36_OZS	2.2363186203144148	2.0565690411287156	2.0674504408529084	2.3223674481974594	2.231754273880363	2.3843299791033457	2.1399936408170577	2.069890860956127	2.1689113081093403	2.0483351834333483	0.1397171743412701	0.15460210103204686	0.20427751155505708	0.5027866125945084	0.21162511067863346	0.2576287039770406	0.5106524140797479	0.2176758877130188	2.143615519624508	2.0698106767748152	2.235129623324197	2.190407223800046	2.4496338074273396	2.2893875426321286	2.081581018914999	2.0258752341418313	2.202288891511281	2.22492263655332	0.4769210104918285	0.15944509353067163	0.1345510873563753	0.2984387394612467	0.464012431205471	0.0	0.12564656995595858	0.47183470754954293	2.191382388400103	1.2932102232650953	2.0054695446256123	2.0557594525967247	2.03296777313203	1.733527144352631	1.778305746785667	1.8809402970369244	1.4343683853190994	0.23587703008603395	0.2688689020949334	0.2417772555567579	0.17604151259539014	0.24766820500953343	0.3528080386050289	0.5839916211490418	0.3573769934585071	2.108536334018528	2.153901870734558	2.252374526534329	2.2592476237040464	1.7480235367867725	2.087823566551898	1.9141866034256194	2.0514790577210875	0.593903060597278	0.18483378114879	0.509202084638359	0.19593727983813802	0.32025865072594734	0.08387942698244412	0.33089801388129136	0.404854012679013
ZAM1_s37_OZS	2.3537125000324015	2.176069214622391	2.1872577514096494	2.4418004132146036	2.347254071477516	2.5026508304589434	2.2552342646374814	2.1879782358786706	2.2872701752284876	2.1631790237385737	0.23795517192213536	0.18879190285633124	0.10310481049980054	0.48301435854140967	0.24988702873835678	0.21762358417589966	0.5882496289098191	0.31093951902086375	2.2597265657413095	2.1873075034598313	2.3458078483625924	2.305164128586223	2.5671741626353555	2.406314451752542	2.2000696745718824	2.141700801761667	2.319610824457428	2.340118665025454	0.5650099797150333	0.12147424472800769	0.20239601758837697	0.42095168557701385	0.5509758063430651	0.12564656995595858	0.0	0.4785689527599598	2.3081109314643338	1.3979746038093062	2.1208138858515286	2.1694375124753047	2.1455249855272376	1.850308674626408	1.8936667965564946	1.9977525196884136	1.5364555773483588	0.29686734757837224	0.250035080032518	0.20648342036145143	0.1357346326179671	0.25096273676321085	0.47073690425057474	0.6879884889649293	0.4355843313850118	2.227431248565886	2.274371132153624	2.3649048451231063	2.3747562976209493	1.8689905360632142	2.204090619548331	2.02736988290166	2.1643221390005216	0.7018295949883239	0.18902582665770556	0.6117891631579968	0.2889141663907899	0.44127534061825857	0.15299288010348575	0.4306999089314821	0.42856277378908314
ZAM1_s38_OZS	2.47961564511233	2.2831028946553444	2.29053570687479	2.544839204038409	2.490679399456711	2.616871430134682	2.4023982515897604	2.309920246107599	2.4045957326446596	2.3153019194021645	0.5940767574100335	0.6244766973038398	0.4149406048214264	0.10378182023125965	0.6833180461582321	0.27256386033247626	0.9528423298886318	0.6646884596430696	2.3991958916777723	2.315135116287814	2.526660923964831	2.4555898916062513	2.688405212609354	2.5358642923930708	2.3176453993268806	2.2858289819538093	2.4467797824677557	2.4862770138057355	0.9053102683731612	0.35711828887698105	0.6054812641692973	0.63807974071128	0.8952157721637078	0.47183470754954293	0.4785689527599598	0.0	2.4411121503189164	1.6346838379770967	2.26950241135668	2.3308831652164272	2.3159768986939593	1.9922454051777114	2.0470044231438975	2.1359331361312166	1.7830834837401415	0.7043643995132659	0.23062891756496684	0.2782928535443597	0.6101683538147339	0.7117931032248702	0.48906004345372917	0.9656131236826538	0.8076605027492882	2.34016795649563	2.3679794051881475	2.5320586607555553	2.51767456265202	1.96552735702709	2.343136851909282	2.1952850354783586	2.332298651007782	0.960633149149849	0.6465986168885278	0.9021773934452223	0.6464365538363445	0.6655198233458638	0.38853783907894685	0.7514440289618213	0.08459822474447848
ZAM1_s39_YZA	0.05608937208406984	0.19460566669468532	0.20107940332182367	0.1972778903524418	0.0704015429235248	0.21120755428945848	0.08607999568366986	0.13790340654216612	0.08509824131938981	0.16677578791676093	2.0719560159548736	2.15300893000805	2.3955766970609105	2.5352793204861483	2.1129997824708475	2.4065650136469445	1.7964783902678592	2.0056173519027554	0.056185214736479666	0.12669678780790308	0.2618991817539458	0.09077464476082782	0.2621244934736615	0.09860311720209608	0.13968596272973158	0.1709725775086688	0.03132503341393841	0.07894759272015422	1.7859781095817227	2.335315576195923	2.1182931975329726	1.8955509311993455	1.8008651548222727	2.191382388400103	2.3081109314643338	2.4411121503189164	0.0	0.9722910443290563	0.19661274255961347	0.19097111483646645	0.2386022968784339	0.45786510622508253	0.4177933609286136	0.3104422544368527	0.883794481553827	2.052222269521669	2.3876889206874132	2.3904461725211386	2.25071812009861	2.165711877571053	1.9616519594989017	1.6347901764048094	1.9167907763950862	0.13686491134033357	0.20598279692556576	0.19575268864974793	0.08883788242658942	0.4895968634566232	0.1060065347429725	0.3156285624153921	0.21845773968380308	1.6136317229171881	2.1846986521249727	1.7104122892680869	2.0262815517216684	1.872006569428185	2.22245670211912	1.8868660457985618	2.3611953868359032
ZAM1_s40_YZA	1.0251148764741485	0.8952217734233947	0.9121758148766737	1.1423274557277214	0.9954300867406299	1.181766681271672	0.9035364717691363	0.8790241318386809	0.9769152315611035	0.8105008014560765	1.1608066242868165	1.2256466115232936	1.4942496536079868	1.7143707330924212	1.1779341803358612	1.5344435410016501	0.842795169752392	1.087178207029949	0.9179723727458824	0.8686171145021487	0.9586369986865544	0.9469402345551804	1.2330596289000073	1.0693805764234439	0.8974121190695521	0.8016114891165392	0.9914554180582142	0.9853166069803663	0.8437691381546379	1.4486306943102305	1.1981682243831964	1.0173254273357932	0.8586616137598754	1.2932102232650953	1.3979746038093062	1.6346838379770967	0.9722910443290563	0.0	0.775726571516222	0.8049493576178599	0.7723739704420005	0.5495772917753815	0.5639312879514864	0.6816091187103692	0.14958168062878457	1.1186344756924604	1.5262732385322733	1.5178029083174984	1.3197912533062852	1.2227095505222618	1.1487738517736887	0.7101841433508108	0.9776083360518762	0.9304424442351291	1.0073318359728258	0.9875659752252932	1.0222319975632779	0.6690261580757738	0.8667305862388622	0.6630795617624246	0.7929300120892364	0.6995649418596124	1.2511131859222226	0.7862055053100439	1.1091129289019406	0.9905984890814061	1.3412464234578698	0.9672751525148116	1.5502242192206042
ZAM1_s41_YZA	0.2502977967480013	0.20273315264249375	0.2223740831807085	0.3784766076632961	0.22647943191718095	0.4070681735633673	0.13455411095354272	0.140251676005641	0.21660731545718862	0.04737572398718157	1.883932515203951	1.9629807341184167	2.2097470138015307	2.3618826238812303	1.9218494246162647	2.225031798456004	1.6024477320066437	1.816449474987277	0.14250524882953014	0.11581184474368232	0.29333834954147026	0.18634703420668755	0.45772251581943174	0.29385268311513285	0.163703353486066	0.028917989123128485	0.21735421342009792	0.21948785342250215	1.593313224579124	2.151448556533198	1.9291784126051255	1.7111480085085273	1.6082305945748654	2.0054695446256123	2.1208138858515286	2.26950241135668	0.19661274255961347	0.775726571516222	0.0	0.08351018488881919	0.11251616472347127	0.277257313761286	0.2271749960454013	0.13804658366545264	0.6887192274666588	1.8611633036562378	2.2076643580011326	2.208785626087959	2.0603661424399866	1.9735506253865374	1.7862624308493298	1.4437044273715667	1.7247524500457871	0.1961950627857493	0.2968690964768674	0.271584036990737	0.25397971422661736	0.3628701689992432	0.09189844685700299	0.12447746086313201	0.10883946845612115	1.4235994983987554	1.9938690500653826	1.5196442477145238	1.8373351921023828	1.6870817371149731	2.039012478664135	1.6972163050418088	2.188513713644654
ZAM1_s43_YZA	0.24684082790903153	0.2660417987201981	0.2840335365298177	0.3874544809913359	0.19325592520469098	0.3973132733386978	0.10700673542914634	0.19433142854337285	0.24135821584752354	0.04753835893631756	1.9319301921663359	2.0082264533534975	2.2599326289299286	2.4220814734269007	1.9654351242827808	2.2793222042607755	1.640832235418112	1.8630583107112038	0.13639762377916825	0.16578963518772427	0.21275896625653043	0.14245684696146588	0.4354146026516379	0.27651740905779854	0.21614847226517606	0.09269943957461717	0.21933412490910636	0.1816802522066911	1.6346641309612568	2.203677155269695	1.9757265549234833	1.7633533707875317	1.6496173558217038	2.0557594525967247	2.1694375124753047	2.3308831652164272	0.19097111483646645	0.8049493576178599	0.08351018488881919	0.0	0.04897451909457276	0.34270387644513933	0.28397263911567344	0.2148352096003256	0.7053070282885915	1.9049632773676364	2.263231277410581	2.2629797931476623	2.10504060121026	2.015365308546595	1.845713727015272	1.4880803964336353	1.7670769243085673	0.24310300118406167	0.3435436052072663	0.20145270251655018	0.21901900242902544	0.4446657674599508	0.11391170390247425	0.14305685956377734	0.03272284148323296	1.469616836075334	2.0378850149648033	1.5643836183106283	1.8842129832509587	1.7387972465339758	2.0917522052679782	1.7433229828470855	2.2493039919656943
ZAM1_s44_YZA	0.29415333563164336	0.3087159426481852	0.32738837011644106	0.4355795990595307	0.2345792392571455	0.44236041275911253	0.15336298855269256	0.23904613820579532	0.2902645781497477	0.09126130835392915	1.9077639428827862	1.9823502736872545	2.236967461365997	2.4061853649401903	1.9386197046983868	2.25909897489748	1.6113926843501396	1.8380880299742455	0.1847882396076388	0.21096851820105741	0.21348311718806032	0.18184618990685433	0.4768232883226614	0.3208195967559512	0.26151436960466046	0.13047230968817994	0.2675256939012659	0.22173148598926817	1.606830550684372	2.182081279515574	1.950646623268918	1.7420186000292301	1.6217907511549454	2.03296777313203	2.1455249855272376	2.3159768986939593	0.2386022968784339	0.7723739704420005	0.11251616472347127	0.04897451909457276	0.0	0.33754914842697914	0.27376412270972744	0.22480996767921643	0.6676756114866217	1.8783086770293937	2.2439179138493013	2.2426972264915572	2.078775485827001	1.9875215892267202	1.8295462842391141	1.4621069935512543	1.7396794163317255	0.28982722472427924	0.39079558165694395	0.2194136109123873	0.25898817329376883	0.4583411411893478	0.16193583628270608	0.1206919829173822	0.021554376221767053	1.444634804660593	2.0112746251841456	1.5385447074383232	1.8593912617978647	1.7171552333328453	2.070559611897457	1.7181384145375476	2.233957573769684
ZAM1_s45_YZA	0.5038661365144146	0.34737922630543844	0.3635517913578347	0.6039607500289669	0.5005595067221855	0.6556455096449733	0.4106478159982351	0.3418416463178231	0.4419660074092363	0.3232416050001303	1.614324488435399	1.696301673709981	1.9377314758493096	2.0846821959010255	1.6572708073946218	1.9499885209195273	1.34619897939696	1.5484437727257416	0.4107519609840877	0.3380636091408568	0.5504258906198125	0.4634447858760409	0.7174029042866413	0.5560058110617685	0.3570684808197905	0.2944658237191468	0.469666002999636	0.49511045894393013	1.3326238114961235	1.8778228014336242	1.6610621265255088	1.4378767447748335	1.347437249895633	1.733527144352631	1.850308674626408	1.9922454051777114	0.45786510622508253	0.5495772917753815	0.277257313761286	0.34270387644513933	0.33754914842697914	0.0	0.06936276563154833	0.1474450582560264	0.5021005163676381	1.5964338778541713	1.931924949695612	1.9338063226606819	1.7942126941310588	1.7111825459242174	1.5092173771062263	1.1793609714311581	1.4622870026045407	0.38807272130339887	0.45852894376128767	0.5436679041992423	0.5279015156913274	0.18796951728500172	0.3547142021305169	0.22341805925986563	0.3500055422002695	1.1572143817269853	1.7286213543132949	1.2545728093335797	1.568995110990849	1.4142350152803833	1.7650795483571617	1.4300117692785883	1.9112709507006924
ZAM1_s46_YZA	0.46745375714058496	0.3352736357040591	0.3535140075465863	0.5787260041749059	0.4535873373290763	0.6225903806796055	0.3616880595878559	0.3151617403083585	0.41366966748502687	0.2705464417374434	1.656845552572204	1.7363580197472703	1.9825829377811246	2.138433693945225	1.6957101883430634	1.9985335494102	1.378898058569046	1.5895638621934998	0.367008359061745	0.30597075192470496	0.4872446017326517	0.41254772927625033	0.6797422283055192	0.5163758466669249	0.33351833553481525	0.24850669001706652	0.43326591070302806	0.44661878899940183	1.3682036007496474	1.9244790150870157	1.7022877999004031	1.4841429044140688	1.383094518709395	1.778305746785667	1.8936667965564946	2.0470044231438975	0.4177933609286136	0.5639312879514864	0.2271749960454013	0.28397263911567344	0.27376412270972744	0.06936276563154833	0.0	0.11802955908692213	0.4983128462138955	1.6349726341575712	1.9815975337872767	1.9822579729692265	1.8338702612469984	1.748046539656812	1.5622262831092444	1.2174902900324087	1.4991476226091716	0.36673835596471027	0.44812886614143005	0.4853702179986771	0.4810896249299713	0.24478968396029832	0.3121827722963332	0.15642285949894688	0.28780601537000555	1.1969281512349481	1.767575033247507	1.2932819847968033	1.6104005639737298	1.4600106879107666	1.8121242571335787	1.4704505101565708	1.9655178736983479
ZAM1_s47_YZA	0.35670855736874374	0.21833878242456117	0.2371017277354122	0.4620034501375963	0.35490858696334415	0.5095908648497032	0.26691259257983185	0.19829043321505727	0.297761088837366	0.18541897368287716	1.761737149978867	1.8434525957835397	2.0851348961863185	2.229064123499987	1.8041069948234771	2.096780121795795	1.491081826223426	1.6957319847662853	0.26413397088387813	0.1916867711894486	0.42759232075037445	0.32077292505761906	0.5701880155232495	0.4085628883083141	0.21588604693366092	0.1503629626872687	0.3224714128269363	0.35035779946434026	1.4786071827011174	2.0250277889295223	1.8083691582026236	1.5851712727200757	1.4934495999576771	1.8809402970369244	1.9977525196884136	2.1359331361312166	0.3104422544368527	0.6816091187103692	0.13804658366545264	0.2148352096003256	0.22480996767921643	0.1474450582560264	0.11802955908692213	0.0	0.6149758361857268	1.7432857728964264	2.0783703215899245	2.080624914805699	1.941304085051668	1.8576238706906336	1.6542375881770972	1.3260524198725891	1.6086931451533109	0.248845829231172	0.33106237686914436	0.40960002036669785	0.38206250131438557	0.23363347582799948	0.20797621406415154	0.1440303212325714	0.23095899373305842	1.3042445355902816	1.8755745107587627	1.4014149150392656	1.7163164156117372	1.5615859506618857	1.9122273776113048	1.577199438376295	2.0553587547592453
ZAM1_s48_YZA	0.9385851650443822	0.8332315088613681	0.8517080306957773	1.0648265821981282	0.8984374882105952	1.0949914003429404	0.8087835180271596	0.8059013071909503	0.8996983610357167	0.7179099422034123	1.300285744694838	1.360918536714723	1.634006576561782	1.8619416248493053	1.3111830545761856	1.6782607633513125	0.9708921613852324	1.2255433360463592	0.8280464444810146	0.7914828232194044	0.8396774940412035	0.8475474953715715	1.1398745562811172	0.9780434401727214	0.8263055763823655	0.7163660871739281	0.9060076015198413	0.8869709399299476	0.9771287134822809	1.5908875524760877	1.3354565584888045	1.16263058184751	0.9918746015417337	1.4343683853190994	1.5364555773483588	1.7830834837401415	0.883794481553827	0.14958168062878457	0.6887192274666588	0.7053070282885915	0.6676756114866217	0.5021005163676381	0.4983128462138955	0.6149758361857268	0.0	1.2527322361246416	1.6712566994748448	1.6616137687536094	1.453532895945739	1.3528503946093835	1.297808152142421	0.850396092824055	1.110872058244292	0.8604400884038845	0.9460231029607813	0.8757565411002572	0.9243229041775385	0.6535958090272947	0.7806030270897912	0.5684862189593634	0.6889605274321405	0.8421683247833449	1.384407519487924	0.9256794792156067	1.2476244690971308	1.1356968526143358	1.4846600957640401	1.1062294769636065	1.6985741998217394
ZAM1_s49_OZA	2.099974368445712	1.9313343234782965	1.9438723949326897	2.1958102127788828	2.0873606104893976	2.2519063440121707	1.9948382009777796	1.9373608247177527	2.037346035633617	1.9019180423217816	0.11674133027864994	0.10992513258253932	0.3997759781207519	0.7386630497670731	0.06086260958765255	0.48862462349785585	0.29209730099871223	0.08613995552007256	2.0019783265389606	1.9344960317133193	2.0738808899235437	2.043226533002516	2.3133585046159686	2.150800945915035	1.9509745020041254	1.8834474958548038	2.0657245444917605	2.0793457700754385	0.27561499966580505	0.3863429634176359	0.10220157138639582	0.2661717164792903	0.26091337955844324	0.23587703008603395	0.29686734757837224	0.7043643995132659	2.052222269521669	1.1186344756924604	1.8611633036562378	1.9049632773676364	1.8783086770293937	1.5964338778541713	1.6349726341575712	1.7432857728964264	1.2527322361246416	0.0	0.5040890861761808	0.4735801233857935	0.20116322058923028	0.12366049798128177	0.4479309890590699	0.41748401874187735	0.14217944984212638	1.9798867444198132	2.0338212998128875	2.0970482989969117	2.114813395030148	1.633063132105832	1.9470226784037155	1.7620800445621694	1.8977461901953523	0.4396377474069954	0.13296783725002873	0.34187112480587767	0.08512428192288463	0.2684736986641556	0.31672801515023513	0.1731808798083263	0.6328925957012843
ZAM1_s50_OZA	2.4297902782365814	2.2413729524740904	2.250653912453817	2.506323817183353	2.4324628834285145	2.5732745725033634	2.3419713783768366	2.261162554884785	2.3585447447579138	2.2520545882359233	0.40537792336217915	0.41164903222825366	0.18617899578079472	0.23707799527425769	0.4731456294756966	0.04850909447665819	0.7765348566172401	0.4821191666347653	2.3424577449107757	2.2635734715737885	2.4505596499921807	2.393842086187285	2.6417151620274155	2.4845337685842472	2.2710296584074485	2.2262713314672244	2.3961920104755685	2.4267240211883307	0.7381276117555805	0.12918288686216683	0.40201308441727623	0.5089699343156193	0.7260873280457427	0.2688689020949334	0.250035080032518	0.23062891756496684	2.3876889206874132	1.5262732385322733	2.2076643580011326	2.263231277410581	2.2439179138493013	1.931924949695612	1.9815975337872767	2.0783703215899245	1.6712566994748448	0.5040890861761808	0.0	0.048757531818074316	0.3841762857374813	0.49217555419631365	0.43897994301286575	0.8273036355557578	0.6244565732813133	2.2959995049381927	2.333163713303395	2.462585986669465	2.4598219894633964	1.9267964052302697	2.2863231339689594	2.123798209243501	2.261512375970467	0.8305325949661013	0.42723581330442356	0.7562848511345753	0.4612913951288656	0.5356857783649522	0.19509492447854104	0.5866115221598504	0.19504019904159625
ZAM1_s51_OZA	2.4332870911741384	2.2468544370327406	2.256521049885865	2.5121841217338714	2.434113514771782	2.5779721530429325	2.343236469689025	2.2650948385349965	2.3629450597167327	2.2528034777355304	0.3810040254773696	0.3765707209998795	0.13748234046644833	0.2766918133181883	0.4386966187845098	0.016647026143655087	0.7523781002199724	0.4587308721169721	2.3445386483559236	2.266890109553823	2.4481799972058877	2.3947531612352186	2.645676107157684	2.487641894236231	2.275415340987533	2.227874589883179	2.399560425813778	2.428085220588979	0.7171329701127802	0.08912241165200278	0.37145207005249226	0.502402046359366	0.7045750620638617	0.2417772555567579	0.20648342036145143	0.2782928535443597	2.3904461725211386	1.5178029083174984	2.208785626087959	2.2629797931476623	2.2426972264915572	1.9338063226606819	1.9822579729692265	2.080624914805699	1.6616137687536094	0.4735801233857935	0.048757531818074316	0.0	0.3418570532741049	0.4530328568417522	0.45426577773377697	0.8141197913953925	0.5991512922129753	2.3008841176337844	2.3400114191581016	2.461693087605225	2.461523043845149	1.9334042354923344	2.28845619427247	2.122869661493884	2.2605570387239355	0.8195807272494048	0.38865131853349033	0.7415279747603082	0.4372757910566777	0.5283819163607941	0.17734291671753424	0.5678586303586711	0.24346605235648217
ZAM1_s52_OZA	2.298003827247387	2.1269422310692434	2.139103281335219	2.391922822254568	2.2866938790608557	2.4492817952695622	2.1942360285263582	2.1345517306166664	2.234415092921373	2.101444479332483	0.19911595139196372	0.0985071338198519	0.23042262423123439	0.6185318285048381	0.1424729719531836	0.35330542695973405	0.4879854057391757	0.24894704057793732	2.200852105517126	2.1322277215571788	2.2748649999555433	2.2429216827152905	2.5114887398971586	2.3492530898729913	2.147781691874948	2.0823769465089663	2.26377353077815	2.27884182053548	0.47647055253423193	0.25499359132832966	0.14102308237230207	0.40469943054176005	0.4616846453964876	0.17604151259539014	0.1357346326179671	0.6101683538147339	2.25071812009861	1.3197912533062852	2.0603661424399866	2.10504060121026	2.078775485827001	1.7942126941310588	1.8338702612469984	1.941304085051668	1.453532895945739	0.20116322058923028	0.3841762857374813	0.3418570532741049	0.0	0.12019125269373268	0.5161908437923981	0.6169812327629217	0.3426626365335552	2.1763004133421986	2.228280679236502	2.2976402057524226	2.314164891321254	1.8257179799102004	2.145730061988984	1.9622401470327668	2.0981315883845406	0.6370925820457305	0.06950261743038798	0.5407967034581724	0.23048755477503619	0.4181390523999525	0.24740873393117008	0.364552862240658	0.5547932298060566
ZAM1_s53_OZA	2.214118800359857	2.048190351612508	2.0610448910008774	2.312099021257153	2.1993836738695833	2.3668279700575563	2.1067760277167205	2.0526281325813973	2.152706839674846	2.0136382123051195	0.19197232580971652	0.09621883103652779	0.3495519647987157	0.728845425108917	0.07031042211244555	0.46574274420957323	0.3822866670325215	0.20186392733669797	2.1148813148108685	2.0491094751383305	2.180457873217743	2.1545056481731986	2.427280864329367	2.2643149828856277	2.0666606101937868	1.996315068291825	2.1798568133921084	2.1910417399340996	0.3807201984244896	0.3642494412465922	0.13836184187685127	0.3806549276163482	0.36576288085913033	0.24766820500953343	0.25096273676321085	0.7117931032248702	2.165711877571053	1.2227095505222618	1.9735506253865374	2.015365308546595	1.9875215892267202	1.7111825459242174	1.748046539656812	1.8576238706906336	1.3528503946093835	0.12366049798128177	0.49217555419631365	0.4530328568417522	0.12019125269373268	0.0	0.5385040785055053	0.5322143003285564	0.24893920311046966	2.0959667671274107	2.151564827949124	2.205677480915112	2.2267881725512746	1.752180034323289	2.0602286652368695	1.8723361141726838	2.007227501554168	0.5571108178634788	0.06522945192915341	0.4582004635266232	0.1920521373860666	0.3865150813950914	0.3302767366087241	0.2962199912061192	0.649744801677933
ZAM1_s54_OZA	2.0019759097409153	1.8097666756433421	1.818343279610838	2.0737752697901795	2.0091239859745698	2.142782109814893	1.9198498138694347	1.8326441108593254	1.9288946292703457	1.8315934583843765	0.34680122227723265	0.4494257371862897	0.5134366301374053	0.5766704544370144	0.47311491565393804	0.46847931630921047	0.571687539180311	0.3658489452218439	1.9181789265595697	1.8364334837366203	2.039440179258933	1.9725834921421366	2.21263404145368	2.0575204856558256	1.8415313858405313	1.803497900325818	1.968715999953492	2.0041644337817055	0.5096482842022046	0.429425195299855	0.40163549850747077	0.22193123610298204	0.5051373478641743	0.3528080386050289	0.47073690425057474	0.48906004345372917	1.9616519594989017	1.1487738517736887	1.7862624308493298	1.845713727015272	1.8295462842391141	1.5092173771062263	1.5622262831092444	1.6542375881770972	1.297808152142421	0.4479309890590699	0.43897994301286575	0.45426577773377697	0.5161908437923981	0.5385040785055053	0.0	0.5149619909358764	0.4681485317545404	1.8654596437806652	1.8991703585486823	2.046520283614922	2.036300055174192	1.4936207918250208	1.8620240407561852	1.7088891738905159	1.8462188869721903	0.5003605026867287	0.4946567437501649	0.46745574879139756	0.36282294861799297	0.24224101530765024	0.32627588525067364	0.37805187198969026	0.40562210450402997
ZAM1_s55_OZA	1.6826982558869266	1.5160378882200634	1.5289848485707784	1.7798854397440336	1.6699384676650026	1.834966420133674	1.5774362857602506	1.5206057427133188	1.6206574347242826	1.4845694703840913	0.45062423306794724	0.5202483030200347	0.7841199202714693	1.0329267842475243	0.4782247801918837	0.8307390000609607	0.2012336967338363	0.3775941211950493	1.5844950440989267	1.5173878134767773	1.6596991497344222	1.6259791918372823	1.8960275294787108	1.7333761542061348	1.5345164551958639	1.4659634855834063	1.6484427596761764	1.6619860518741871	0.16173799493993715	0.741036451270426	0.489483337344954	0.3276377327772399	0.17535207396932034	0.5839916211490418	0.6879884889649293	0.9656131236826538	1.6347901764048094	0.7101841433508108	1.4437044273715667	1.4880803964336353	1.4621069935512543	1.1793609714311581	1.2174902900324087	1.3260524198725891	0.850396092824055	0.41748401874187735	0.8273036355557578	0.8141197913953925	0.6169812327629217	0.5322143003285564	0.5149619909358764	0.0	0.2838405988944967	1.563762375033495	1.6197757527174723	1.6811406462909668	1.6973975129751242	1.22206153060654	1.52955378946784	1.3453148950155236	1.4813649493372203	0.039120659996337445	0.5501707995385404	0.07653438410385681	0.3993634204106932	0.300145672984471	0.6367774594786817	0.2574338870089413	0.8818466040165518
