	ZAM2_s1_YZD	ZAM2_s2_YZD	ZAM2_s3_YZD	ZAM2_s4_YZD	ZAM2_s5_YZD	ZAM2_s6_YZD	ZAM2_s7_YZD	ZAM2_s8_YZD	ZAM2_s9_YZD	ZAM2_s10_YZD	ZAM2_s11_OZD	ZAM2_s12_OZD	ZAM2_s14_OZD	ZAM2_s15_OZD	ZAM2_s16_OZD	ZAM2_s17_OZD	ZAM2_s18_OZD	ZAM2_s19_OZD	ZAM2_s20_OZD	ZAM2_s21_YZA	ZAM2_s22_YZA	ZAM2_s23_YZA	ZAM2_s24_YZA	ZAM2_s25_YZA	ZAM2_s26_YZA	ZAM2_s27_YZA	ZAM2_s28_YZA	ZAM2_s29_YZA	ZAM2_s30_YZA	ZAM2_s31_OZA	ZAM2_s32_OZA	ZAM2_s34_OZA	ZAM2_s35_OZA	ZAM2_s36_OZA	ZAM2_s37_OZA	ZAM2_s38_OZA	ZAM2_s39_OZA	ZAM2_s40_YZD	ZAM2_s41_YZD	ZAM2_s42_YZD	ZAM2_s43_YZD	ZAM2_s44_YZD	ZAM2_s45_YZD	ZAM2_s46_YZD	ZAM2_s47_YZD	ZAM2_s48_YZD	ZAM2_s49_YZD	ZAM2_s50_OZD	ZAM2_s51_OZD	ZAM2_s53_OZD	ZAM2_s54_OZD	ZAM2_s55_OZD	ZAM2_s56_OZD	ZAM2_s57_OZD	ZAM2_s58_OZD	ZAM2_s59_OZD	ZAM2_s60_YZA	ZAM2_s61_YZA	ZAM2_s63_YZA	ZAM2_s64_YZA	ZAM2_s65_YZA	ZAM2_s66_YZA	ZAM2_s67_YZA	ZAM2_s69_YZA	ZAM2_s70_OZA	ZAM2_s71_OZA	ZAM2_s72_OZA	ZAM2_s73_OZA	ZAM2_s74_OZA	ZAM2_s75_OZA	ZAM2_s76_OZA	ZAM2_s77_OZA	ZAM2_s78_OZA
ZAM2_s32_OZA	1.2013508486230726	1.3294577260008558	1.4289984173687187	1.2929220902613252	1.398514818251149	1.260026054772142	1.4392344644289354	1.302978886541807	1.480186368854723	1.4174720009123474	0.9261587903979198	0.40853309546540734	0.7819984568237742	0.589476949441972	0.8171937061702872	0.9907389628561579	0.7091612299938838	1.0402187486918784	0.7803513850061347	1.3319586251354023	1.538601575966356	1.330477218098824	1.2921163254830141	1.3013668568811982	1.2968761440774212	1.3799629432758402	1.4288501810614547	1.2692039861361988	1.303452653886188	0.5863671179927994	0.0	0.22021592006957166	0.8647278393466606	0.5036618167309953	0.6832026467724751	0.5162811503558594	1.0415842000627302	1.0512450759541334	1.3596309073089832	1.1910857051028252	1.1022123955028642	1.1282264159739275	1.4077075933356906	1.4797273624734506	1.331840512886685	1.5134422795014373	1.5072187709081293	0.8418119752890045	0.08004700744228513	0.6829004463604901	0.02529024002123923	0.8061117134907981	0.8286134012858859	0.5940559893738793	0.9469196309398825	0.9911926955755855	1.0378099674729242	1.2428549338285564	1.1495222517522157	1.486549485240434	1.4523117888356871	1.547168099128068	0.7015202448151725	1.4399356915198012	0.2926759782793863	0.364458291518864	0.43875092702987417	0.5083265814898917	0.8771020446118629	0.7642383814231674	1.043762160820223	0.45742408465160345	1.1773581808171183
ZAM2_s34_OZA	1.3104052329266669	1.4489531994857874	1.5514050623983522	1.4276163373379698	1.5465047703882404	1.4003247804803516	1.565345625844223	1.4381410709035356	1.5987579592698618	1.5484361266665825	0.7655901567684348	0.3030383720444432	0.6090617476043834	0.4298899401049619	0.758697020850436	0.9453978287669219	0.5519335345088039	0.8846801471425608	0.6340488603154372	1.4716091006506988	1.6646521274846926	1.4935142378359576	1.4362493951236264	1.4447020760928855	1.4668339448039323	1.506806442498095	1.5636763202035344	1.4092371362034946	1.4581073586843363	0.4774086610265271	0.22021592006957166	0.0	0.7944928952403087	0.36360909014435194	0.5154084569298263	0.32601826793718214	0.9192891264444353	1.1887907981373886	1.507499223739259	1.2922763777548651	1.2276498534892573	1.2238187689864715	1.5459688857892648	1.628102025573903	1.4635001224554718	1.6442625107868643	1.6237271088146796	0.6758144102725743	0.14095214756449026	0.5419249095501937	0.23392206097332408	0.7525408444418515	0.7532474107211412	0.4588884823285069	0.8092796919528576	0.8463364544743196	1.1525234575542878	1.3567410881569308	1.282639913876508	1.6284241102496353	1.6134998730234191	1.6932073645314762	0.8019642429895644	1.5899732311856858	0.3045753028813288	0.24766859880737893	0.24283596322871956	0.35248867878029655	0.7089633908697575	0.6114872970037809	0.9251787552556435	0.28340497128958536	1.056518695330807
ZAM2_s35_OZA	2.0660623574097188	2.1933263726352297	2.2920692997085035	2.152263835433841	2.2488939016810163	2.116733060085738	2.3012538836587937	2.16205196944689	2.3439677111194044	2.2778275264919983	0.40767594899214604	0.4914600188406352	0.4524671398862682	0.4488081684836102	0.06159267611425842	0.1745171926021106	0.39141883781759196	0.4276440027475811	0.32905631283934755	2.188536785890435	2.400353776544785	2.166504865030651	2.146222662149558	2.1559220220496584	2.1240545005653937	2.241935860909917	2.2874287948603698	2.1259949239189377	2.148990296348209	0.32712414835051723	0.8647278393466606	0.7944928952403087	0.0	0.4557944818803087	0.4417382120465644	0.5831589362313033	0.28158095314061204	1.9108434875726834	2.210453487338245	2.0551557060405927	1.9654706854072341	1.9911701122075882	2.2645980183232397	2.3290932316114348	2.19228068365284	2.37348068573494	2.3713016560005604	0.4198549315524067	0.8417073943340057	0.3412173430879323	0.8507589417458727	0.08116223023499676	0.043821864732982906	0.37745804577903175	0.30108138901949427	0.352077401503481	1.9025068915613936	2.10746898223711	2.0102922539355292	2.340733921685731	2.2888919980195372	2.3979009026502203	1.5639078142063245	2.2882365222975434	0.5752936077448066	0.5468745232517149	0.633230953193479	0.48698680501183544	0.4362152284609461	0.35973544704984284	0.26931985652031737	0.56329322951983	0.3791859077895216
ZAM2_s36_OZA	1.6719781992177045	1.8085755592055346	1.9104302660314156	1.7823642659767167	1.895303634648412	1.7526657609556622	1.9233211463412223	1.792725553783916	1.9588273531507554	1.9047872081241435	0.4229786563928779	0.10867437376599325	0.2888439811155539	0.09553558069741228	0.43363867813567675	0.6222237073000084	0.20675641721910076	0.5366113032274851	0.2775605423848313	1.8243765220725199	2.0227891616853784	1.8325486579978072	1.7868548397196582	1.795712944055725	1.8001935060892509	1.8644608908086275	1.918615172033173	1.7617150367186516	1.8028800840924986	0.1291536730219325	0.5036618167309953	0.36360909014435194	0.4557944818803087	0.0	0.18988664551458737	0.14804477424280596	0.555789054874024	1.5418143011080527	1.8563024410902333	1.6549399206489621	1.5851590618478788	1.586944520038875	1.8994708078160734	1.9768091399170356	1.8194557430489062	2.0008110297000687	1.984299211981767	0.34136148345072426	0.4521857798214038	0.18131963975421939	0.4999365090561712	0.4333212138148369	0.41229230510676884	0.09536163913141578	0.44894806823850597	0.4898839638120801	1.5126586769854395	1.7174826767970084	1.6376737269306205	1.980434183089681	1.954029174281259	2.0432484733486613	1.1635516619336181	1.9376988057073448	0.29559832426861726	0.1397416599675029	0.17851259112108442	0.041359227256112165	0.3773342170145143	0.2605854663129812	0.5615707014195428	0.10826528633185149	0.6930548166469124
ZAM2_s37_OZA	1.821946948952421	1.9625156321593484	2.0653245422644226	1.9429721955808565	2.061357261744083	1.9156874275333622	2.0798390110538825	1.9535092402477436	2.111825996013558	2.0635033536113623	0.250340305532193	0.29843093217380945	0.0996342075175313	0.09543861271153144	0.4456076571387579	0.6159794640315346	0.05357757879643114	0.37015068609235025	0.14121971434257566	1.9870025621332017	2.1790230342923778	2.0047730778991224	1.951416380341495	1.959930598479295	1.9751133521175535	2.021465640276755	2.078995027792985	1.9246101623726035	1.9717425911139683	0.20598300621671073	0.6832026467724751	0.5154084569298263	0.4417382120465644	0.18988664551458737	0.0	0.19970023456025665	0.4375783124452723	1.7041739592897163	2.0223401790527444	1.8015461000915498	1.7424979420159097	1.7315750953528817	2.061376693332958	2.1429584206391104	1.978678159938122	2.159250845827539	2.136262215907839	0.16065304268517114	0.6243575798261989	0.10382671951920444	0.6819693340102294	0.4537293203610293	0.4002328525970127	0.13580196758560903	0.3124285684278683	0.3393395265844862	1.665944296349843	1.8693343259783708	1.7979892170013212	2.143785025143053	2.125530705643757	2.208338736074716	1.31442407971908	2.1045807362642015	0.4841563126968055	0.32567585816820666	0.28003704655002515	0.17545656400962825	0.19479234142844604	0.10950303272794963	0.44887597801047907	0.2324399580031363	0.569542132722936
ZAM2_s38_OZA	1.6247755154422188	1.766463630267391	1.8695298401293634	1.7497443230915195	1.871149538099322	1.7237879714636206	1.8846484500351073	1.7603583175329194	1.9153514489753365	1.8692551838887341	0.4475740625330942	0.21431607671065456	0.2861219266271259	0.13834715442171866	0.5689010632145507	0.7546550731386784	0.2456937998377641	0.5681103241036881	0.33466329720546456	1.7947933751497434	1.983646530320552	1.8195251039750142	1.7603881449662246	1.768680586254924	1.7926513238019028	1.826520251767233	1.8855138166956589	1.7326272781858136	1.7836752968625138	0.26722528349043484	0.5162811503558594	0.32601826793718214	0.5831589362313033	0.14804477424280596	0.19970023456025665	0.0	0.6318754138069755	1.5122025107989814	1.832169783583066	1.6035573843178792	1.5479858816442387	1.5332250819219628	1.8686939192250658	1.9527203051456041	1.7847422551581662	1.9647988540065902	1.939450258706215	0.355868687589887	0.44855741273108196	0.2596614133469628	0.5198545498767692	0.5709035032835513	0.539360712809735	0.2058263111645509	0.5100765265189535	0.5389721746973465	1.4699536766564607	1.6726751158745328	1.604791001152667	1.9518176745225353	1.9394456662943145	2.0173489081708884	1.1181418171508604	1.9148838369379235	0.38685636516254424	0.2049926495297725	0.08353176091034484	0.10719129911936526	0.38714763401654756	0.3061340165077877	0.6415779196524687	0.07217127547987807	0.7661329162221318
ZAM2_s39_OZA	2.2269606988849477	2.3621946450673588	2.463539025696304	2.332314857628994	2.440098941378345	2.30076472553099	2.4756167810103045	2.3425286681034723	2.512680788978422	2.455824628828564	0.24704714222315075	0.6350606067946538	0.38502000858940416	0.49901129092739005	0.34015587788380747	0.3691759017145324	0.3871409933609456	0.18996203854087984	0.29758328466448397	2.37265839359892	2.575123884965682	2.3691420566722785	2.333461469291736	2.3426282363501523	2.3319890531858296	2.4165663175681185	2.4684946162748216	2.3099024700947175	2.344560649298436	0.4552911421460357	1.0415842000627302	0.9192891264444353	0.28158095314061204	0.555789054874024	0.4375783124452723	0.6318754138069755	0.0	2.0909700082013503	2.401214080831184	2.2105128755758647	2.137490237489795	2.1426944750612154	2.4482046480666364	2.5213004137124257	2.370296233528343	2.5518919529548576	2.5385042899902865	0.3180405686551588	1.0008187797702703	0.37935664219027887	1.032802746183827	0.3602457055073888	0.2836844774165914	0.4604406580922408	0.13022752040863345	0.13695281283180832	2.0668331658099373	2.27192412621746	2.188110920360858	2.5277606733109046	2.4913680336536914	2.588738693003787	1.7187505108716818	2.481448304795551	0.7735585230995653	0.6846707704461166	0.7054672342954338	0.5692282364868428	0.3091068135607823	0.3280893724054901	0.02015389005097145	0.6446539845974646	0.13728199528806712
ZAM2_s40_YZD	0.22992815266066544	0.2977701102182156	0.3870053530379407	0.24170003080730787	0.3621695878930736	0.21158878462599648	0.39225897818591304	0.2517343992246078	0.4428138904205176	0.36699606257195977	1.9542229930386494	1.4559344756566595	1.7973724174212076	1.617042078561721	1.859822356166551	2.022360852431977	1.7393510309052973	2.07284657633803	1.8184375882017167	0.282846108839702	0.4904690932412026	0.354033766420858	0.24940845679543341	0.2571091885068374	0.3669687863890007	0.33320670382451906	0.3776378444659224	0.22045921027085935	0.2914567416027135	1.635920500951555	1.0512450759541334	1.1887907981373886	1.9108434875726834	1.5418143011080527	1.7041739592897163	1.5122025107989814	2.0909700082013503	0.0	0.32374633111637896	0.26200108603353983	0.09023885546902595	0.2640661862366198	0.35766030315132064	0.4430427438660021	0.2815104019566453	0.4626656634052711	0.4725590447059931	1.8646029619379683	1.0907573935560326	1.7231237936924988	1.062497034377646	1.8468877568522828	1.8766467911148452	1.6359536868241225	1.990594133050888	2.031228447970414	0.14219468704572213	0.23961327026883883	0.10080521842670506	0.4396638127928138	0.4558735565164984	0.5057212445370118	0.4132291540293097	0.4075723996115031	1.3357001992280528	1.4073311763122602	1.4287194099540794	1.537590633478459	1.8976219467110569	1.7980327922794652	2.093897681643425	1.4719197434901132	2.227394263795655
ZAM2_s41_YZD	0.34178831187381253	0.23326218409587274	0.221539928446746	0.13128175103713988	0.03902140699699556	0.12107352047691627	0.1975942009071401	0.12291918397172619	0.2701609873844529	0.15277417248191383	2.2718966797471767	1.7671772260322351	2.116552278254314	1.9339045028099238	2.1574031765052264	2.313326921765962	2.0561315248439946	2.389814341320171	2.133630891061889	0.0766806509085836	0.2551617527336007	0.13999173687394592	0.07636750538822944	0.07179693096886063	0.21066167356767498	0.17598656226963583	0.12931588887443632	0.11474831345557399	0.07965822226222473	1.9459666640155695	1.3596309073089832	1.507499223739259	2.210453487338245	1.8563024410902333	2.0223401790527444	1.832169783583066	2.401214080831184	0.32374633111637896	0.0	0.39400026485662903	0.31726635248388324	0.4521234153871808	0.09401006080280024	0.12061877634444249	0.13947334694201363	0.20925583667556136	0.2979742109453613	2.182953820661278	1.4041751192084901	2.037525162934826	1.3689298291508862	2.143505215682302	2.1779368119366134	1.9496593986271635	2.3041915687099856	2.346181873545441	0.4128054352589587	0.29455233254927937	0.24630288325127528	0.13532904171246987	0.16037185175109944	0.1876634715000776	0.7361895426268775	0.08385629612482923	1.6375716419815356	1.7201066217195577	1.7486385730554674	1.8538601152113345	2.216383656112729	2.1142271195762987	2.4033041924126466	1.7899033926148047	2.5369036261542357
ZAM2_s42_YZD	0.052667038721294	0.19436079962077385	0.29186862902462074	0.26271919752999184	0.41914533449408214	0.2873225781683117	0.3174841750052376	0.27138360863338434	0.3239510900057239	0.3242307366385486	2.0510498626296516	1.579993826801314	1.8891035076902294	1.7207837285284229	2.0082741751515694	2.1801247858099293	1.841907723739899	2.1714473026346535	1.9258240706581882	0.3188904057469474	0.40580321664238994	0.4986094335856904	0.3299179971526647	0.32855311786213137	0.5435786410048348	0.2722295979718996	0.3549679861217011	0.28924083720623667	0.4164032906255253	1.7606105091657893	1.1910857051028252	1.2922763777548651	2.0551557060405927	1.6549399206489621	1.8015461000915498	1.6035573843178792	2.2105128755758647	0.26200108603353983	0.39400026485662903	0.0	0.17251053156925855	0.07427729089743874	0.3598521102764757	0.47872006549613944	0.2656968037050689	0.40415993681909657	0.3431761789386511	1.9594250889469373	1.2160279998977321	1.8341902994576356	1.2065323518270028	1.9971358503279368	2.0181132154618564	1.7502884353120653	2.1014735039728514	2.137399398056255	0.16837693260817654	0.10212959589457175	0.21202521964532184	0.44205469034577033	0.5543675456655743	0.5160525140471738	0.49249611700252205	0.4616693611829953	1.4831852786828272	1.5278371672653297	1.5216278556697207	1.6446430471660853	1.9902844817484815	1.9021190336510858	2.215575535257637	1.5732273358726028	2.347791744547918
ZAM2_s43_YZD	0.1400120787315927	0.2286113223252016	0.32678675264251644	0.20649040013833067	0.35254263640063416	0.19626113664356495	0.33818679311336364	0.217423920936825	0.37875172667288937	0.3213302311929512	1.9928362695345845	1.5028137304495697	1.8339613770165022	1.65735060482349	1.9157713503693568	2.0816293071523404	1.779522101338695	2.1122484570484437	1.8604097555919727	0.2588694234074161	0.4376817567686554	0.38187667217491944	0.2412161306103615	0.24561480631208907	0.41026972205661105	0.2793144257843146	0.3393212907590475	0.20315493661261	0.3073034875778773	1.6834352017673089	1.1022123955028642	1.2276498534892573	1.9654706854072341	1.5851590618478788	1.7424979420159097	1.5479858816442387	2.137490237489795	0.09023885546902595	0.31726635248388324	0.17251053156925855	0.0	0.18371807911994736	0.3268112027229817	0.42888837474546065	0.23749163396019596	0.4168217370471091	0.406779126484324	1.9023763405081602	1.1367946550416363	1.7661678929407933	1.1149843740255583	1.9034225844602444	1.9302680858498056	1.6799315266508323	2.034040449695667	2.0731384347782824	0.09588935348585972	0.15553947187336314	0.07247881169435084	0.4132025782044996	0.46693605121550774	0.48447506740889645	0.43330561154239566	0.3990282519275504	1.390308133991954	1.4528555250243953	1.4647905661740321	1.5788402888071642	1.934718585224984	1.8388417780849102	2.1411425230843175	1.5110162231642839	2.274371165369646
ZAM2_s44_YZD	0.11596159310253416	0.266395506619839	0.3655609634453207	0.32200414642172726	0.4801732120984822	0.338571577497429	0.39046392527612456	0.3315682152365461	0.3982176747318306	0.3949060253980198	1.9807921339348538	1.5135837626153816	1.8184943760711068	1.651587006336435	1.9450636754415944	2.1184276810580047	1.7724376187678683	2.10127420405409	1.8568012606574547	0.3793249902671882	0.4798794849115475	0.5457742802511003	0.38331037424307596	0.3835185668153517	0.5840577403014118	0.3431819677593372	0.4244260013957244	0.34199761696964504	0.4652868009105763	1.6939892461707686	1.1282264159739275	1.2238187689864715	1.9911701122075882	1.586944520038875	1.7315750953528817	1.5332250819219628	2.1426944750612154	0.2640661862366198	0.4521234153871808	0.07427729089743874	0.18371807911994736	0.0	0.4266556440677338	0.5440782893365358	0.33100235973821895	0.4771991691961577	0.4171919594926236	1.8890478544714737	1.1507206339504488	1.7656995324700324	1.144351889911314	1.9342608358578368	1.9536976957905379	1.6823060728595602	2.0326863341472214	2.0680469733657953	0.13836717239651258	0.17038743876370008	0.24198053842229864	0.5106568918798493	0.6116633109369506	0.5848887425648932	0.42726524091879026	0.5241820920139741	1.420752492551599	1.4610311833245608	1.4515648156039722	1.5759288690251012	1.9196755861391366	1.832751893001007	2.1480305638945323	1.503968767044593	2.2799733409655416
ZAM2_s45_YZD	0.31102140455823957	0.1742273136264566	0.13312380025113701	0.12038680559750285	0.08575685816705754	0.1478840864355982	0.10580318365368152	0.10948822834750037	0.17739950457366732	0.06220904646746926	2.3115199884248856	1.813242121345516	2.1541766307398285	1.974550712344696	2.2126614299728367	2.3720441946205604	2.0968578357906993	2.4302859654469064	2.176087102057926	0.07609005705189723	0.16424324796711226	0.23228969931922996	0.12313896965950615	0.11238393094768756	0.30412296389185745	0.10047960076463518	0.0353602894594475	0.13864130426145752	0.1717777454746046	1.993038089374747	1.4077075933356906	1.5459688857892648	2.2645980183232397	1.8994708078160734	2.061376693332958	1.8686939192250658	2.4482046480666364	0.35766030315132064	0.09401006080280024	0.3598521102764757	0.3268112027229817	0.4266556440677338	0.0	0.1197587131538692	0.09620602466079876	0.12116763542138755	0.20442558401895583	2.2217159474269685	1.448298604827243	2.080781801168871	1.4183519460836183	2.1992773561363212	2.231079900242524	1.9935822935710679	2.3482321349222657	2.388881286256072	0.4171240053328643	0.25781048414976926	0.26430373748995684	0.0869630602798664	0.22106733797800276	0.16036920472941724	0.7590799436369587	0.11241274344230011	1.6900660970561987	1.7648553886538427	1.7852730393825729	1.8951831975214368	2.2545795194113145	2.1556112891144803	2.4509647149155316	1.829223610039374	2.58450181197906
ZAM2_s46_YZD	0.4290556976897401	0.2937002027258944	0.23646211271275805	0.22695087422955873	0.08160149834208118	0.234714385420463	0.2042337210508473	0.21634957133417682	0.2638785851089021	0.17070430859287464	2.392513276301364	1.8874453673249205	2.237151026752066	2.0545103698710543	2.2757304673495184	2.430418653947508	2.1767332031329403	2.5104162390618403	2.254163794913696	0.1708211791811645	0.21005569013503894	0.1990905522031006	0.1936944580034351	0.1865702436306939	0.27015498411228345	0.21782635186821314	0.1353628508019066	0.22685766629402593	0.18267727402768819	2.066090288591718	1.4797273624734506	1.628102025573903	2.3290932316114348	1.9768091399170356	2.1429584206391104	1.9527203051456041	2.5213004137124257	0.4430427438660021	0.12061877634444249	0.47872006549613944	0.42888837474546065	0.5440782893365358	0.1197587131538692	0.0	0.21327039064063172	0.16334592643480916	0.2831397737371883	2.3035713028721503	1.5246606013252684	2.1580152840504416	1.4888241986423225	2.2616770260161627	2.2968515831660063	2.070108181898524	2.424608246713375	2.466692220075644	0.5228587099137009	0.37659046960174847	0.36039005672454333	0.061099087113843445	0.12793201227883425	0.07010473468249236	0.8541744896465192	0.04206796668803717	1.7567799535201014	1.8405088467161885	1.86918995757012	1.974450900360895	2.3369953531878678	2.234808093695486	2.523294329948068	1.9105218361336618	2.656890940118089
ZAM2_s47_YZD	0.2157869957018919	0.09401057404884952	0.1187335670923005	0.04441217808904907	0.15674030685894927	0.09585812493308477	0.11406435847623377	0.038752722100646425	0.17718408563569057	0.08563240247047639	2.2289837583561036	1.7352655519849203	2.070602637263066	1.892882616281615	2.14132817161684	2.3036334653673327	2.0151329635121176	2.3481778126040633	2.0953675198012016	0.064543530160239	0.2096466531346373	0.27037256014505645	0.10569880582087864	0.09713446984918991	0.3337135134003454	0.05972566786148907	0.10216255940455896	0.08825959126733467	0.19172916372275714	1.9155638650535622	1.331840512886685	1.4635001224554718	2.19228068365284	1.8194557430489062	1.978678159938122	1.7847422551581662	2.370296233528343	0.2815104019566453	0.13947334694201363	0.2656968037050689	0.23749163396019596	0.33100235973821895	0.09620602466079876	0.21327039064063172	0.0	0.18164114942594142	0.20838783148954856	2.138739830012459	1.3695541974914105	2.0006502857149013	1.3434721525510045	2.1283975825249133	2.1579720056270384	1.9139635910165398	2.268401805598151	2.3081644691468663	0.3243159561618791	0.16363588848179644	0.1823247363219723	0.1823233321402575	0.2960891343830974	0.2562914938371952	0.6707571244402117	0.19685104178046736	1.6170866059029692	1.6860391254853415	1.7014640747174865	1.8140061283305016	2.171258612420792	2.074240936137875	2.3735256501070547	1.7469043613020172	2.5069333675482
ZAM2_s48_YZD	0.36371817466599754	0.21132410506674315	0.11405757352177658	0.22134423641603182	0.18686487914602692	0.2613744740002677	0.08673548617941229	0.21180781325748577	0.11230649600910124	0.09606763143264394	2.4095836894534806	1.9168732641008246	2.2507825177485614	2.073826108221154	2.3223138180872342	2.483801938422221	2.196042812496963	2.528921787126175	2.276547272968729	0.19278007416428708	0.04811806543615102	0.33821481661448655	0.24315431040937574	0.2322101707954718	0.4116493950584645	0.1397995276344327	0.08983242315601216	0.25213140754878977	0.28889008835590213	2.0971917937224984	1.5134422795014373	1.6442625107868643	2.37348068573494	2.0008110297000687	2.159250845827539	1.9647988540065902	2.5518919529548576	0.4626656634052711	0.20925583667556136	0.40415993681909657	0.4168217370471091	0.4771991691961577	0.12116763542138755	0.16334592643480916	0.18164114942594142	0.0	0.1241567256301371	2.31917516855684	1.5511227694815688	2.181967597963879	1.5249917063830583	2.309272597263229	2.339311629730131	2.095380309820073	2.4497583636175073	2.4893272390078947	0.4984876928195357	0.3094004849584118	0.3639564923991247	0.1024389078056587	0.2908882623537542	0.14798983486484704	0.8487301497968576	0.1865419248839338	1.7983629296960941	1.8675792108040896	1.8816114207000392	1.9951003552365956	2.3515387287201106	2.255250497730429	2.555148270761846	1.9276576477603349	2.6885478218705865
ZAM2_s49_YZD	0.3151766938854641	0.17819882312344562	0.08974766527934402	0.25254981046252467	0.2873202208526126	0.30399013201044367	0.10207132626181808	0.24694538603292088	0.031207367420838277	0.14642205851735726	2.3863372679508728	1.9048899264095476	2.2254673663337963	2.053451713337523	2.322019326982646	2.4883892479059573	2.175191624551505	2.506412442080533	2.2577382427352535	0.25204106471096466	0.08978165270729967	0.4366723488122698	0.30405845852104074	0.2935144326384289	0.508494124999741	0.1487150132017016	0.1697921313286914	0.295981689447725	0.37315850413458207	2.0856971138572167	1.5072187709081293	1.6237271088146796	2.3713016560005604	1.984299211981767	2.136262215907839	1.939450258706215	2.5385042899902865	0.4725590447059931	0.2979742109453613	0.3431761789386511	0.406779126484324	0.4171919594926236	0.20442558401895583	0.2831397737371883	0.20838783148954856	0.1241567256301371	0.0	2.295109974031029	1.5390558155141316	2.1646850806004907	1.5205682915824061	2.309816136969464	2.3357343566156046	2.079436328578291	2.432503030643693	2.4700479889777385	0.4716844149057911	0.2669962717303581	0.37221189543672756	0.2223493373047476	0.40818810800524696	0.27186469463080803	0.8219630182913036	0.29935857382897274	1.796368489933366	1.8540370129057644	1.856913511003459	1.9760700493643082	2.326574445297779	2.2350449648486395	2.5427207407099646	1.9062816006540373	2.6756262672840103
ZAM2_s50_OZD	1.980535687028883	2.121792157394403	2.224731006908976	2.103199437490938	2.221969866690574	2.076139133083242	2.2395030126571713	2.113753199321441	2.2708806056745154	2.2234835582051575	0.09221222353244403	0.44699561602255	0.07288177801269942	0.2523628339613177	0.4455751422470929	0.582612167258484	0.1351764600026684	0.21282472214251896	0.10613044566940705	2.147414529956825	2.3386179862218444	2.165268928194914	2.111966370492827	2.120459831594174	2.1352940588289013	2.181217748234898	2.2391745108210075	2.085051106102891	2.132391113836367	0.3115497642465654	0.8418119752890045	0.6758144102725743	0.4198549315524067	0.34136148345072426	0.16065304268517114	0.355868687589887	0.3180405686551588	1.8646029619379683	2.182953820661278	1.9594250889469373	1.9023763405081602	1.8890478544714737	2.2217159474269685	2.3035713028721503	2.138739830012459	2.31917516855684	2.295109974031029	0.0	0.7844428892293013	0.18251407917764173	0.8396399585477525	0.4596220290029523	0.38682281368132765	0.26358231295050943	0.18812438998450107	0.1963650977792676	1.8252327835879216	2.0282685546263455	1.9582128952408362	2.304238462504436	2.2860858386654783	2.368901034728331	1.4735318374801243	2.2652168302192535	0.6265937028019406	0.48057643262033745	0.43820126808101456	0.33354310150774136	0.03624461585888309	0.09495384390317588	0.33363379424968775	0.3930774465162249	0.4377797659005425
ZAM2_s51_OZD	1.2294970435489998	1.3621659875976404	1.4630921248042936	1.331819271241434	1.44317050081251	1.3012020153410264	1.474861103722178	1.3420909155044756	1.5128118365282823	1.4550554649342773	0.8710857092884488	0.36603087077248575	0.7218790926081718	0.5326689558067951	0.7980186946549405	0.977525882455545	0.6541732006772547	0.9873641549677425	0.729669634586746	1.372999150331088	1.5743667231849623	1.381472878086055	1.3349679528266987	1.3438990123470402	1.3508521244761165	1.415782157269247	1.4680492209650915	1.3102865838113524	1.350795538736634	0.5467416644691693	0.08004700744228513	0.14095214756449026	0.8417073943340057	0.4521857798214038	0.6243575798261989	0.44855741273108196	1.0008187797702703	1.0907573935560326	1.4041751192084901	1.2160279998977321	1.1367946550416363	1.1507206339504488	1.448298604827243	1.5246606013252684	1.3695541974914105	1.5511227694815688	1.5390558155141316	0.7844428892293013	0.0	0.6333548288083161	0.09723894312115512	0.7886147063266591	0.8034754321456717	0.5455663965810819	0.9002107449493245	0.9420599013399104	1.0677475266491832	1.2730745360262312	1.1874372349587508	1.52876748116441	1.5026628217888756	1.5912084032401268	0.7237049087222135	1.4855163437270644	0.2864752610384763	0.3165770238796486	0.3684944137196109	0.4517528160551298	0.8191018019529228	0.711181392849176	1.0043486609628098	0.3942466091756196	1.1376086463525015
ZAM2_s53_OZD	1.851931788798991	1.9892216097349222	2.0912217600461362	1.963630856881685	2.076522346626128	1.9339853842064227	2.1042998460604028	1.9740000390506547	2.1393680644484214	2.085955168196196	0.2507009451987644	0.2767892379359637	0.15868193173854866	0.1220174616399003	0.3422470713376264	0.5157345192345079	0.06457786752940033	0.3586153482635557	0.09782212925945184	2.005695075063286	2.20375115831786	2.012887529147768	1.968151207175562	1.977018325217563	1.9797743967855503	2.045480429818364	2.0998797005404435	1.943034447496908	1.9838349066180316	0.12931573346673159	0.6829004463604901	0.5419249095501937	0.3412173430879323	0.18131963975421939	0.10382671951920444	0.2596614133469628	0.37935664219027887	1.7231237936924988	2.037525162934826	1.8341902994576356	1.7661678929407933	1.7656995324700324	2.080781801168871	2.1580152840504416	2.0006502857149013	2.181967597963879	2.1646850806004907	0.18251407917764173	0.6333548288083161	0.0	0.6778449679959385	0.3500222242462248	0.29887304717435553	0.08902228938443682	0.26790027680801665	0.3087841792327576	1.693130827663986	1.8977860447396417	1.8189158825737124	2.16175068737716	2.1345025061613643	2.22451251925756	1.3434332574729713	2.1188514258679114	0.4484112886876319	0.3185703406217367	0.32780824820456334	0.19013522159960133	0.21800725419688066	0.08904978310884136	0.3870038114342104	0.2653666792926318	0.5160480710663055
